symbol,year_label,document_url
HCLTECH,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810614.pdf
HCLTECH,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810613.pdf
HCLTECH,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810612.pdf
HDFCBANK,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2160dea5-d49e-4409-83a4-c2b111a3bd12.pdf
HDFCBANK,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//0fb0e6bd-7110-44c3-a750-76933ddf105c.pdf
HDFCBANK,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500180/73256500180.pdf
HDFCBANK,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500180/68609500180.pdf
HDFCBANK,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800320.pdf
HDFCBANK,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800319.pdf
HDFCBANK,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800318.pdf
HDFCBANK,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800317.pdf
HDFCBANK,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800316.pdf
HDFCBANK,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800315.pdf
HDFCBANK,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800314.pdf
HDFCBANK,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800312.pdf
HDFCLIFE,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2f629b99-2387-483c-8557-8aa62eeb1b06.pdf
HDFCLIFE,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//0ad36710-bdcb-426a-9e82-420ace156e09.pdf
HDFCLIFE,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/540777/73107540777.pdf
HDFCLIFE,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/540777/68635540777.pdf
HDFCLIFE,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/540777/5407770320.pdf
HDFCLIFE,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/540777/5407770319.pdf
HDFCLIFE,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/540777/5407770318.pdf
HDFCLIFE,Mar 2017,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2017/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2017.PDF
HDFCLIFE,Mar 2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2016.PDF
HDFCLIFE,Mar 2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2015.PDF
HDFCLIFE,Mar 2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2014.PDF
HDFCLIFE,Mar 2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2013.PDF
HDFCLIFE,Mar 2007,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2007/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2007.PDF
HEROMOTOCO,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b3adbb03-7068-4761-b1ea-81b5bcfe115a.pdf
HEROMOTOCO,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//b2fab600-70be-4d51-92f8-f2cd4118a8af.pdf
HEROMOTOCO,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500182/73731500182_19_07_22.pdf
HEROMOTOCO,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500182/68852500182.pdf
HEROMOTOCO,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820320.pdf
HEROMOTOCO,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820319.pdf
HEROMOTOCO,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820318.pdf
HEROMOTOCO,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820317.pdf
HEROMOTOCO,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820316.pdf
HEROMOTOCO,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820315.pdf
HEROMOTOCO,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820314.pdf
HEROMOTOCO,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820313.pdf
HEROMOTOCO,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820312.pdf
HEROMOTOCO,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820311.pdf
HINDALCO,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/68b00b65-86a1-441e-987e-6365d1177a58.pdf
HINDALCO,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//57aa00bc-63d7-4dfd-886b-2f590de378fc.pdf
HINDALCO,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500440/73999500440.pdf
HINDALCO,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500440/69149500440.pdf
HINDALCO,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500440/64728500440_01_12_20.pdf
HINDALCO,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400319.pdf
HINDALCO,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400318.pdf
HINDALCO,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400317.pdf
HINDALCO,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400316.pdf
HINDALCO,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400315.pdf
HINDALCO,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400314.pdf
HINDALCO,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400313.pdf
HINDALCO,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400312.pdf
HINDALCO,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400311.pdf
HINDUNILVR,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/02d8d87d-90ce-4191-8b3f-4167267aee8a.pdf
HINDUNILVR,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//dbf3868a-97f3-43ed-b5ce-47e83261fdc4.pdf
HINDUNILVR,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500696/73027500696.pdf
HINDUNILVR,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500696/68482500696.pdf
HINDUNILVR,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960320.pdf
HINDUNILVR,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960319.pdf
HINDUNILVR,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960318.pdf
HINDUNILVR,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960317.pdf
HINDUNILVR,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960316.pdf
HINDUNILVR,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960315.pdf
HINDUNILVR,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960314.pdf
HINDUNILVR,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960313.pdf
HINDUNILVR,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960312.pdf
HINDUNILVR,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960311.pdf
ICICIBANK,Mar 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d5f21fd-9b1e-42e5-a48b-84d2623f293c.pdf
ICICIBANK,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//f68c72c9-9c03-42e9-a5e6-413cb88728a4.pdf
ICICIBANK,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/532174/73975532174.pdf
ICICIBANK,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/532174/69104532174_31_07_21.pdf
ICICIBANK,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740320.pdf
ICICIBANK,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740319.pdf
ICICIBANK,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740318.pdf
ICICIBANK,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740317.pdf
ICICIBANK,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740316.pdf
ICICIBANK,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740315.pdf
ICICIBANK,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740314.pdf
ICICIBANK,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740313.pdf
ICICIBANK,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740312.pdf
ICICIBANK,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740311.pdf
ICICIBANK,Mar 2010,https://archives.nseindia.com/annual_reports/AR_ICICIBANK_2009_2010_25082010120000.zip
ICICIGI,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2c3d5eaa-115e-46d1-b109-045a312a7900.pdf
ICICIGI,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//3953c0a8-277c-4bcf-ada3-57269f3bcc3b.pdf
ICICIGI,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/540716/73667540716.pdf
ICICIGI,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/540716/69010540716.pdf
ICICIGI,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/540716/5407160320.pdf
ICICIGI,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/540716/5407160319.pdf
ICICIGI,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/540716/5407160318.pdf
ICICIGI,Mar 2017,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2017/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2017.PDF
ICICIGI,Mar 2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2016.PDF
ICICIGI,Mar 2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2015.PDF
ICICIGI,Mar 2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2014.PDF
ICICIGI,Mar 2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2013.PDF
ICICIGI,Mar 2012,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2012/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2012.PDF
ICICIGI,Mar 2011,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2011/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2011.PDF
ICICIGI,Mar 2010,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2010/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2010.PDF
ICICIPRULI,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2ad36377-67d5-4a46-824f-869c47fdfb66.pdf
ICICIPRULI,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//3165c506-72d8-48df-b9d5-5ae143cc7319.pdf
ICICIPRULI,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/540133/73087540133.pdf
ICICIPRULI,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/540133/68503540133.pdf
ICICIPRULI,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330320.pdf
ICICIPRULI,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330319.pdf
ICICIPRULI,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330318.pdf
ICICIPRULI,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330317.pdf
ICICIPRULI,Mar 2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2016.PDF
ICICIPRULI,Mar 2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2015.PDF
ICICIPRULI,Mar 2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2014.PDF
ICICIPRULI,Mar 2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2013.PDF
ICICIPRULI,Mar 2012,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2012/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2012.PDF
INDIGO,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/15875274-cfda-478f-9e06-3672ef9bb88a.pdf
INDIGO,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//9df50227-aef2-400e-973e-b3b658d9745e.pdf
INDIGO,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/539448/73976539448.pdf
INDIGO,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/539448/69305539448.pdf
INDIGO,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480320.pdf
INDIGO,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480319.pdf
INDIGO,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480318.pdf
INDIGO,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480317.pdf
INDIGO,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480316.pdf
INDUSINDBK,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f6c53d4f-6329-4818-b362-15fc7bc97ade.pdf
INDUSINDBK,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//f4693a35-970b-40d7-9894-e25897577b99.pdf
INDUSINDBK,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/532187/73929532187.pdf
INDUSINDBK,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/532187/69276532187.pdf
INDUSINDBK,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/532187/65882532187.pdf
INDUSINDBK,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870319.pdf
INDUSINDBK,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870318.pdf
INDUSINDBK,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870317.pdf
INDUSINDBK,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870316.pdf
INDUSINDBK,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870315.pdf
INDUSINDBK,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870314.pdf
INDUSINDBK,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870313.pdf
INDUSINDBK,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870312.pdf
INDUSINDBK,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870311.pdf
INFY,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/25cc7fbc-154b-4463-928d-c95f2d8c5c9c.pdf
INFY,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//3ba3c011-0411-49ba-a250-f746a5b9d940.pdf
INFY,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500209/73015500209_29_06_22.pdf
INFY,Mar 2021,https://www.infosys.com/investors/reports-filings/annual-report/annual/documents/infosys-ar-21.pdf
INFY,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090320.pdf
INFY,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090319.pdf
INFY,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090318.pdf
INFY,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090317.pdf
INFY,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090317.pdf
INFY,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090315.pdf
INFY,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090314.pdf
INFY,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090313.pdf
INFY,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090312.pdf
INFY,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090311.pdf
IOC,Mar 2024,bseindia.com/xml-data/corpfiling/AttachHis/24a0940c-fa5a-4e36-a404-9dab3637ea0c.pdf
IOC,Mar 2023,bseindia.com/xml-data/corpfiling/AttachHis//ae413f27-7b30-4cdb-8f1b-8d82e5914e54.pdf
IOC,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/530965/74097530965.pdf
IOC,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/530965/69218530965.pdf
IOC,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/530965/69218530965.pdf
IOC,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650319.pdf
IOC,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650318.pdf
IOC,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650317.pdf
IOC,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650316.pdf
IOC,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650315.pdf
IOC,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650314.pdf
IOC,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650313.pdf
IOC,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650312.pdf
IOC,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650311.pdf
IRCTC,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/fdc59c22-152c-4d71-9bfb-65166a8dbe5b.pdf
IRCTC,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//cf716791-aa6e-4131-8a84-706f16e4b970.pdf
IRCTC,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/542830/74028542830.pdf
IRCTC,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/542830/71423542830.pdf
IRCTC,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/542830/67276542830.pdf
IRFC,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/99910155-a76d-4eb0-afcc-be059375b1d2.pdf
IRFC,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//4ffc3037-4b47-48c8-a7be-947510020021.pdf
IRFC,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/543257/74723543257.pdf
IRFC,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/543257/70801543257.pdf
ITC,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f0d1e906-3c13-4993-ad06-e04ad1d3edf9.pdf
ITC,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//139aec7a-7a7c-458f-ac5a-29f6dbe67c93.pdf
ITC,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500875/73265500875.pdf
ITC,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500875/68921500875.pdf
ITC,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750320.pdf
ITC,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750319.pdf
ITC,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750318.pdf
ITC,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750317.pdf
ITC,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750316.pdf
ITC,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750315.pdf
ITC,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750314.pdf
ITC,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750313.pdf
ITC,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750312.pdf
JINDALSTEL,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/1838e8ae-5936-448d-8af2-eb7aa7b1ba85.pdf
JINDALSTEL,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//ebfda395-ca3b-44dc-8f00-099873231373.pdf
JINDALSTEL,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/532286/77036532286.pdf
JINDALSTEL,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/532286/72202532286.pdf
JINDALSTEL,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/532286/66880532286.pdf
JINDALSTEL,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860319.pdf
JINDALSTEL,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860318.pdf
JINDALSTEL,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860317.pdf
JINDALSTEL,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860316.pdf
JINDALSTEL,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860315.pdf
JINDALSTEL,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860314.pdf
JINDALSTEL,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860313.pdf
JINDALSTEL,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860312.pdf
JINDALSTEL,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860311.pdf
JIOFIN,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/511d1e68-17fd-49f6-b7de-e77bea8325b9.pdf
JSWENERGY,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6c7b8f9c-236b-4f72-901d-de943d162e79.pdf
JSWENERGY,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//50a681c3-48c8-417d-8589-018dc2552769.pdf
JSWENERGY,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/533148/73005533148.pdf
JSWENERGY,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/533148/68922533148.pdf
JSWENERGY,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480320.pdf
JSWENERGY,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480319.pdf
JSWENERGY,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480318.pdf
JSWENERGY,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480318.pdf
JSWENERGY,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480316.pdf
JSWENERGY,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480315.pdf
JSWENERGY,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480314.pdf
JSWENERGY,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480313.pdf
JSWENERGY,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480312.pdf
JSWSTEEL,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b5fea484-29c2-448d-9799-749e51d6527a.pdf
JSWSTEEL,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//1a2804ad-bc66-444b-aa4a-ea2e604971f3.pdf
JSWSTEEL,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500228/73336500228.pdf
JSWSTEEL,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500228/68698500228.pdf
JSWSTEEL,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280320.pdf
JSWSTEEL,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280319.pdf
JSWSTEEL,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280318.pdf
JSWSTEEL,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280317.pdf
JSWSTEEL,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280316.pdf
JSWSTEEL,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280315.pdf
JSWSTEEL,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280314.pdf
JSWSTEEL,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280313.pdf
JSWSTEEL,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280312.pdf
JSWSTEEL,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280311.pdf
KOTAKBANK,Mar 2024,https://www.kotak.com/content/dam/Kotak/investor-relation/Financial-Result/Annual-Reports/FY-2024/kotak-mahindra-bank/Error-Clarification-Integrated-Annual-Report-2023-24.pdf
KOTAKBANK,Mar 2023,bseindia.com/xml-data/corpfiling/AttachHis//b9e0c871-3353-4ef4-855e-069bcfd848e1.pdf
KOTAKBANK,Mar 2022,bseindia.com/bseplus/AnnualReport/500247/73932500247.pdf
KOTAKBANK,Mar 2021,bseindia.com/bseplus/AnnualReport/500247/69160500247.pdf
KOTAKBANK,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500247/5002470320.pdf
KOTAKBANK,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500247/5002470319.pdf
KOTAKBANK,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500247/5002470318.pdf
KOTAKBANK,Mar 2017,bseindia.com/bseplus/AnnualReport/500247/5002470317.pdf
KOTAKBANK,Mar 2016,5002470316.pdf
KOTAKBANK,Mar 2015,5002470315.pdf
KOTAKBANK,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500247/5002470314.pdf
KOTAKBANK,Mar 2013,untitled
KOTAKBANK,Mar 2012,bseindia.com/bseplus/AnnualReport/500247/5002470312.pdf
KOTAKBANK,Mar 2011,5002470311.pdf
LICI,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/764916b5-38e0-42fc-a78e-764903a5e7ec.pdf
LICI,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//d4bd272a-992b-436a-abd9-6551a0ef5c03.pdf
LICI,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/543526/75150543526.pdf
LICI,Mar 2021,https://licindia.in/getattachment/Bottom-Links/annual-report/LIC-Annual-Report-2021.pdf.aspx
LICI,Mar 2020,https://licindia.in/getattachment/Bottom-Links/annual-report/LIC-Annual-Report-2019-20.pdf.aspx
